Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-03-19,57.8309,58.0151,49.7641,51.0533,21465287.430813
2023-03-26,50.7402,53.7238,49.1563,51.8084,10106039.4623
2023-04-02,52.5267,54.2764,51.4769,53.6317,9008676.2637001
2023-04-09,54.2948,56.0813,53.4476,53.9633,5496213.5799385
2023-04-16,54.4421,56.8364,54.4421,56.4865,10239637.443401
2023-04-23,56.818,57.8309,55.6392,56.4865,9277154.7022344
2023-04-30,56.1734,59.9121,55.4919,58.4019,13831732.025463
2023-05-07,58.1256,59.4148,56.864,58.0611,5586201.9361359
2023-05-14,58.3098,58.8715,57.0021,58.2545,9757454.5766452
2023-05-21,58.5216,59.378,57.7296,59.3688,8575241.6145682
2023-05-28,59.332,59.9029,57.3889,59.6451,10132504.517917
2023-06-04,59.6727,59.8569,54.8841,58.9544,20596757.754639
2023-06-11,59.0465,61.3303,58.6137,60.0779,10950448.592933
2023-06-18,60.1331,61.6986,58.6597,61.5328,16822546.103832
2023-06-25,61.2474,61.938,60.2252,60.4738,9250815.6138098
2023-07-02,60.6028,61.5789,58.9636,59.3135,8742844.2221352
2023-07-09,59.3964,60.5015,57.8862,59.6727,8904637.1359041
2023-07-16,59.7187,62.5826,59.5253,61.4592,8569650.1915091
2023-07-23,61.2842,65.8425,61.1461,64.7007,11217651.07068
2023-07-30,64.8112,65.8241,64.3691,64.8756,7162139.4757922
2023-08-06,65.1058,66.0451,63.3101,64.848,8750885.4899061
2023-08-13,65.244,66.52,63.4114,64.57,12084446.724913
2023-08-20,64.55,64.59,61.37,62.57,7120538
2023-08-27,62.57,65.17,62.4,62.56,7622186
2023-09-03,62.8,64.19,62.6,63.56,8956324
2023-09-10,63.59,64,58.1,58.63,9364836
2023-09-17,59,61.2,58.26,60.38,12013267
2023-09-24,60.5,61.18,58.41,60.8,9465963
2023-10-01,60.8,60.85,57.8,58.7,8264266
2023-10-08,58.72,59.07,54.43,54.6,10782303
2023-10-15,54.8,62.5,54.7,62.16,14503799
2023-10-22,65.81,69.16,64.66,65.41,25375861
2023-10-29,65.2,66.76,64.53,65.88,8968832
2023-11-05,66,67.96,64.92,65.56,10857355
2023-11-12,66.5,66.83,62.04,62.16,9246802
2023-11-19,62.57,65.2,61.66,62.26,10381602
2023-11-26,62.3,64.48,62.3,64.2,7452768
2023-12-03,64.2,65.16,58.4,60.6,24581667
2023-12-10,60.56,63.13,59.7,62.01,11742951
2023-12-17,62.05,64.12,62.05,62.24,19932375
2023-12-24,62.34,64.65,62.25,64.46,9628018
2023-12-31,64.47,67.17,64.25,65.5,8748865
2024-01-07,65.92,66.78,63.46,64.31,7340060
2024-01-14,64.03,64.18,61.5,61.65,7140738
2024-01-21,61.75,62.02,58.3,59.94,9778213
2024-01-28,60.39,61.25,59.49,61.02,6727241
2024-02-04,61.02,66.45,61,65.8,14376732
2024-02-11,65.8,66.64,65,66.05,9943131
2024-02-18,66.2,68.15,65.82,67.83,11048468
2024-02-25,67.84,68.87,65.27,66.12,13102323
2024-03-03,66.18,66.67,61.91,63.14,13260886
2024-03-10,63.64,64,60.8,63.02,7451781
2024-03-17,62.97,63.12,61.33,62.38,6262979
